% Model,Untitled.mph
% Version,COMSOL 5.6.0.401
% Date,"Jan 28 2022, 23:51"
% Table,Table 2 - Surface Integration 1
% shift (m),I_0 (A),d_cover (m),r_0 (m),-mf.Jphi*mf.Br (N)
0.01847894736842105,0.75,0.0014000000000000002,1.0E-4,0.8545187032543353
0.01847894736842105,0.75,0.0014000000000000002,2.0E-4,0.05340741895339579
0.01847894736842105,0.75,0.0014000000000000002,3.0000000000000003E-4,0.010549613620424022
0.01847894736842105,0.75,0.0014000000000000002,4.0E-4,0.0033379636845872473
0.01847894736842105,0.75,0.0014000000000000002,5.0E-4,0.0013672299252069611
0.01847894736842105,0.75,0.0015,1.0E-4,0.7351526529174919
0.01847894736842105,0.75,0.0015,2.0E-4,0.04594704080734425
0.01847894736842105,0.75,0.0015,3.0000000000000003E-4,0.009075958677992876
0.01847894736842105,0.75,0.0015,4.0E-4,0.002871690050459031
0.01847894736842105,0.75,0.0015,5.0E-4,0.0011762442446679783
0.01847894736842105,1,5.0E-4,1.0E-4,5.924813523196168
0.01847894736842105,1,5.0E-4,2.0E-4,0.37030084519975615
0.01847894736842105,1,5.0E-4,3.0000000000000003E-4,0.07314584596538386
0.01847894736842105,1,5.0E-4,4.0E-4,0.023143802824983347
0.01847894736842105,1,5.0E-4,5.0E-4,0.00947970163711314
0.01847894736842105,1,6.000000000000001E-4,1.0E-4,5.083296484388193
0.01847894736842105,1,6.000000000000001E-4,2.0E-4,0.31770603027430244
0.01847894736842105,1,6.000000000000001E-4,3.0000000000000003E-4,0.0627567467208415
0.01847894736842105,1,6.000000000000001E-4,4.0E-4,0.019856626892144888
0.01847894736842105,1,6.000000000000001E-4,5.0E-4,0.008133274375022448
0.01847894736842105,1,7.0E-4,1.0E-4,4.38533412013037
0.01847894736842105,1,7.0E-4,2.0E-4,0.2740833825081481
0.01847894736842105,1,7.0E-4,3.0000000000000003E-4,0.05413992740901077
0.01847894736842105,1,7.0E-4,4.0E-4,0.017130211406757665
0.01847894736842105,1,7.0E-4,5.0E-4,0.007016534592208596
0.01847894736842105,1,8.0E-4,1.0E-4,3.792724423221004
0.01847894736842105,1,8.0E-4,2.0E-4,0.23704527645131013
0.01847894736842105,1,8.0E-4,3.0000000000000003E-4,0.04682375831137253
0.01847894736842105,1,8.0E-4,4.0E-4,0.01481532977820705
0.01847894736842105,1,8.0E-4,5.0E-4,0.00606835907715364
0.01847894736842105,1,9.0E-4,1.0E-4,3.282949951205639
0.01847894736842105,1,9.0E-4,2.0E-4,0.2051843719504942
0.01847894736842105,1,9.0E-4,3.0000000000000003E-4,0.040530246311207996
0.01847894736842105,1,9.0E-4,4.0E-4,0.012824023246897057
0.01847894736842105,1,9.0E-4,5.0E-4,0.005252719921929139
0.01847894736842105,1,0.001,1.0E-4,2.8373649694801015
0.01847894736842105,1,0.001,2.0E-4,0.17733531059250113
0.01847894736842105,1,0.001,3.0000000000000003E-4,0.03502919715406254
0.01847894736842105,1,0.001,4.0E-4,0.011083456912027386
0.01847894736842105,1,0.001,5.0E-4,0.004539783951166626
0.01847894736842105,1,0.0011,1.0E-4,2.454458467335476
0.01847894736842105,1,0.0011,2.0E-4,0.1534036542084628
0.01847894736842105,1,0.0011,3.0000000000000003E-4,0.030301956386856798
0.01847894736842105,1,0.0011,4.0E-4,0.009587728388033023
0.01847894736842105,1,0.0011,5.0E-4,0.0039271335477384485
0.01847894736842105,1,0.0012000000000000001,1.0E-4,2.1085217430164986
0.01847894736842105,1,0.0012000000000000001,2.0E-4,0.13178260893846663
0.01847894736842105,1,0.0012000000000000001,3.0000000000000003E-4,0.026031132629820247
0.01847894736842105,1,0.0012000000000000001,4.0E-4,0.00823641305865451
0.01847894736842105,1,0.0012000000000000001,5.0E-4,0.003373634788826423
0.01847894736842105,1,0.0013,1.0E-4,1.7984707416035506
0.01847894736842105,1,0.0013,2.0E-4,0.11240442135022191
0.01847894736842105,1,0.0013,3.0000000000000003E-4,0.022203342488928836
0.01847894736842105,1,0.0013,4.0E-4,0.007025276334388596
0.01847894736842105,1,0.0013,5.0E-4,0.002877553186565643
0.01847894736842105,1,0.0014000000000000002,1.0E-4,1.5191443613408335
0.01847894736842105,1,0.0014000000000000002,2.0E-4,0.09494652258381647
0.01847894736842105,1,0.0014000000000000002,3.0000000000000003E-4,0.01875486865853092
0.01847894736842105,1,0.0014000000000000002,4.0E-4,0.00593415766148855
0.01847894736842105,1,0.0014000000000000002,5.0E-4,0.0024306309781457255
0.01847894736842105,1,0.0015,1.0E-4,1.3069380496310221
0.01847894736842105,1,0.0015,2.0E-4,0.08168362810193888
0.01847894736842105,1,0.0015,3.0000000000000003E-4,0.016135037649765354
0.01847894736842105,1,0.0015,4.0E-4,0.005105226756371279
0.01847894736842105,1,0.0015,5.0E-4,0.00209110087940964
0.01847894736842105,1.25,5.0E-4,1.0E-4,9.257521129993766
0.01847894736842105,1.25,5.0E-4,2.0E-4,0.5785950706246104
0.01847894736842105,1.25,5.0E-4,3.0000000000000003E-4,0.11429038432090584
0.01847894736842105,1.25,5.0E-4,4.0E-4,0.03616219191403691
0.01847894736842105,1.25,5.0E-4,5.0E-4,0.01481203380798976
0.01847894736842105,1.25,6.000000000000001E-4,1.0E-4,7.942650756856288
0.01847894736842105,1.25,6.000000000000001E-4,2.0E-4,0.4964156723035281
0.01847894736842105,1.25,6.000000000000001E-4,3.0000000000000003E-4,0.09805741675131437
0.01847894736842105,1.25,6.000000000000001E-4,4.0E-4,0.0310259795189744
0.01847894736842105,1.25,6.000000000000001E-4,5.0E-4,0.01270824121097254
0.01847894736842105,1.25,7.0E-4,1.0E-4,6.852084562703978
0.01847894736842105,1.25,7.0E-4,2.0E-4,0.4282552851689313
0.01847894736842105,1.25,7.0E-4,3.0000000000000003E-4,0.08459363657657898
0.01847894736842105,1.25,7.0E-4,4.0E-4,0.02676595532306141
0.01847894736842105,1.25,7.0E-4,5.0E-4,0.010963335300326286
0.01847894736842105,1.25,8.0E-4,1.0E-4,5.9261319112828845
0.01847894736842105,1.25,8.0E-4,2.0E-4,0.37038324445517734
0.01847894736842105,1.25,8.0E-4,3.0000000000000003E-4,0.07316212236151685
0.01847894736842105,1.25,8.0E-4,4.0E-4,0.02314895277844859
0.01847894736842105,1.25,8.0E-4,5.0E-4,0.009481811058052679
0.01847894736842105,1.25,9.0E-4,1.0E-4,5.129609298762384
0.01847894736842105,1.25,9.0E-4,2.0E-4,0.32060058117243506
0.01847894736842105,1.25,9.0E-4,3.0000000000000003E-4,0.06332850986126355
0.01847894736842105,1.25,9.0E-4,4.0E-4,0.020037536323290667
0.01847894736842105,1.25,9.0E-4,5.0E-4,0.008207374878019862
0.01847894736842105,1.25,0.001,1.0E-4,4.433382764811048
0.01847894736842105,1.25,0.001,2.0E-4,0.27708642280069323
0.01847894736842105,1.25,0.001,3.0000000000000003E-4,0.05473312055322429
0.01847894736842105,1.25,0.001,4.0E-4,0.0173179014250432
0.01847894736842105,1.25,0.001,5.0E-4,0.007093412423697693
0.01847894736842105,1.25,0.0011,1.0E-4,3.8350913552131654
0.01847894736842105,1.25,0.0011,2.0E-4,0.23969320970072672
0.01847894736842105,1.25,0.0011,3.0000000000000003E-4,0.0473468068544656
0.01847894736842105,1.25,0.0011,4.0E-4,0.014980825606299772
0.01847894736842105,1.25,0.0011,5.0E-4,0.006136146168340436
0.01847894736842105,1.25,0.0012000000000000001,1.0E-4,3.294565223461629
0.01847894736842105,1.25,0.0012000000000000001,2.0E-4,0.20591032646645663
0.01847894736842105,1.25,0.0012000000000000001,3.0000000000000003E-4,0.040673644734114535
0.01847894736842105,1.25,0.0012000000000000001,4.0E-4,0.012869395404153569
0.01847894736842105,1.25,0.0012000000000000001,5.0E-4,0.005271304357541445
0.01847894736842105,1.25,0.0013,1.0E-4,2.810110533755468
0.01847894736842105,1.25,0.0013,2.0E-4,0.17563190835968343
0.01847894736842105,1.25,0.0013,3.0000000000000003E-4,0.034692722638950596
0.01847894736842105,1.25,0.0013,4.0E-4,0.010976994272480547
0.01847894736842105,1.25,0.0013,5.0E-4,0.004496176854008174
0.01847894736842105,1.25,0.0014000000000000002,1.0E-4,2.3736630645953953
0.01847894736842105,1.25,0.0014000000000000002,2.0E-4,0.14835394153721254
0.01847894736842105,1.25,0.0014000000000000002,3.0000000000000003E-4,0.029304482278955723
0.01847894736842105,1.25,0.0014000000000000002,4.0E-4,0.009272121346075841
0.01847894736842105,1.25,0.0014000000000000002,5.0E-4,0.0037978609033526233
0.01847894736842105,1.25,0.0015,1.0E-4,2.0420907025486605
0.01847894736842105,1.25,0.0015,2.0E-4,0.1276306689092889
0.01847894736842105,1.25,0.0015,3.0000000000000003E-4,0.02521099632776049
0.01847894736842105,1.25,0.0015,4.0E-4,0.007976916806830374
0.01847894736842105,1.25,0.0015,5.0E-4,0.0032673451240776536
0.01847894736842105,1.5,5.0E-4,1.0E-4,13.330830427191076
0.01847894736842105,1.5,5.0E-4,2.0E-4,0.8331769016994098
0.01847894736842105,1.5,5.0E-4,3.0000000000000003E-4,0.16457815342210882
0.01847894736842105,1.5,5.0E-4,4.0E-4,0.05207355635621117
0.01847894736842105,1.5,5.0E-4,5.0E-4,0.021329328683504813
0.01847894736842105,1.5,6.000000000000001E-4,1.0E-4,11.437417089873334
0.01847894736842105,1.5,6.000000000000001E-4,2.0E-4,0.7148385681170716
0.01847894736842105,1.5,6.000000000000001E-4,3.0000000000000003E-4,0.1412026801218955
0.01847894736842105,1.5,6.000000000000001E-4,4.0E-4,0.04467741050732355
0.01847894736842105,1.5,6.000000000000001E-4,5.0E-4,0.018299867343799698
0.01847894736842105,1.5,7.0E-4,1.0E-4,9.867001770293163
0.01847894736842105,1.5,7.0E-4,2.0E-4,0.6166876106433506
0.01847894736842105,1.5,7.0E-4,3.0000000000000003E-4,0.12181483667029087
0.01847894736842105,1.5,7.0E-4,4.0E-4,0.03854297566520765
0.01847894736842105,1.5,7.0E-4,5.0E-4,0.01578720283246723
0.01847894736842105,1.5,8.0E-4,1.0E-4,8.533629952247447
0.01847894736842105,1.5,8.0E-4,2.0E-4,0.5333518720154654
0.01847894736842105,1.5,8.0E-4,3.0000000000000003E-4,0.10535345620058092
0.01847894736842105,1.5,8.0E-4,4.0E-4,0.03333449200096632
0.01847894736842105,1.5,8.0E-4,5.0E-4,0.013653807923595834
0.01847894736842105,1.5,9.0E-4,1.0E-4,7.386637390217752
0.01847894736842105,1.5,9.0E-4,2.0E-4,0.4616648368886095
0.01847894736842105,1.5,9.0E-4,3.0000000000000003E-4,0.09119305420021917
0.01847894736842105,1.5,9.0E-4,4.0E-4,0.028854052305538017
0.01847894736842105,1.5,9.0E-4,5.0E-4,0.011818619824340367
0.01847894736842105,1.5,0.001,1.0E-4,6.384071181327914
0.01847894736842105,1.5,0.001,2.0E-4,0.39900444883299463
0.01847894736842105,1.5,0.001,3.0000000000000003E-4,0.07881569359666943
0.01847894736842105,1.5,0.001,4.0E-4,0.024937778052062
0.01847894736842105,1.5,0.001,5.0E-4,0.010214513890128289
0.01847894736842105,1.5,0.0011,1.0E-4,5.52253155150708
0.01847894736842105,1.5,0.0011,2.0E-4,0.3451582219691906
0.01847894736842105,1.5,0.0011,3.0000000000000003E-4,0.06817940187043034
0.01847894736842105,1.5,0.0011,4.0E-4,0.021572388873065545
0.01847894736842105,1.5,0.0011,5.0E-4,0.008836050482407974
0.01847894736842105,1.5,0.0012000000000000001,1.0E-4,4.744173921784865
0.01847894736842105,1.5,0.0012000000000000001,2.0E-4,0.2965108701115541
0.01847894736842105,1.5,0.0012000000000000001,3.0000000000000003E-4,0.05857004841709537
0.01847894736842105,1.5,0.0012000000000000001,4.0E-4,0.01853192938197213
0.01847894736842105,1.5,0.0012000000000000001,5.0E-4,0.007590678274856055
0.01847894736842105,1.5,0.0013,1.0E-4,4.046559168607683
0.01847894736842105,1.5,0.0013,2.0E-4,0.2529099480379476
0.01847894736842105,1.5,0.0013,3.0000000000000003E-4,0.04995752060008663
0.01847894736842105,1.5,0.0013,4.0E-4,0.015806871752371724
0.01847894736842105,1.5,0.0013,5.0E-4,0.00647449466977244
0.01847894736842105,1.5,0.0014000000000000002,1.0E-4,3.4180748130173253
0.01847894736842105,1.5,0.0014000000000000002,2.0E-4,0.2136296758135845
0.01847894736842105,1.5,0.0014000000000000002,3.0000000000000003E-4,0.042198454481696124
0.01847894736842105,1.5,0.0014000000000000002,4.0E-4,0.013351854738347097
0.01847894736842105,1.5,0.0014000000000000002,5.0E-4,0.005468919700827835
0.01847894736842105,1.5,0.0015,1.0E-4,2.9406106116700377
0.01847894736842105,1.5,0.0015,2.0E-4,0.18378816322937735
0.01847894736842105,1.5,0.0015,3.0000000000000003E-4,0.03630383471197339
0.01847894736842105,1.5,0.0015,4.0E-4,0.01148676020183581
0.01847894736842105,1.5,0.0015,5.0E-4,0.004704976978672067
0.019499999999999997,0.25,5.0E-4,1.0E-4,0.0724948073860683
0.019499999999999997,0.25,5.0E-4,2.0E-4,0.004530925461630183
0.019499999999999997,0.25,5.0E-4,3.0000000000000003E-4,8.949976220501571E-4
0.019499999999999997,0.25,5.0E-4,4.0E-4,2.8318284135181107E-4
0.019499999999999997,0.25,5.0E-4,5.0E-4,1.1599169181773248E-4
0.019499999999999997,0.25,6.000000000000001E-4,1.0E-4,0.0626781915685294
0.019499999999999997,0.25,6.000000000000001E-4,2.0E-4,0.003917386973029004
0.019499999999999997,0.25,6.000000000000001E-4,3.0000000000000003E-4,7.738048341785348E-4
0.019499999999999997,0.25,6.000000000000001E-4,4.0E-4,2.448366858143115E-4
0.019499999999999997,0.25,6.000000000000001E-4,5.0E-4,1.0028510650953466E-4
0.019499999999999997,0.25,7.0E-4,1.0E-4,0.05406438367765173
0.019499999999999997,0.25,7.0E-4,2.0E-4,0.0033790239798532746
0.019499999999999997,0.25,7.0E-4,3.0000000000000003E-4,6.674615268857094E-4
0.019499999999999997,0.25,7.0E-4,4.0E-4,2.1118899874116002E-4
0.019499999999999997,0.25,7.0E-4,5.0E-4,8.650301388424999E-5
0.019499999999999997,0.25,8.0E-4,1.0E-4,0.04640790728308578
0.019499999999999997,0.25,8.0E-4,2.0E-4,0.002900494205192863
0.019499999999999997,0.25,8.0E-4,3.0000000000000003E-4,5.729371269512363E-4
0.019499999999999997,0.25,8.0E-4,4.0E-4,1.812808878245846E-4
0.019499999999999997,0.25,8.0E-4,5.0E-4,7.425265165290341E-5
0.019499999999999997,0.25,9.0E-4,1.0E-4,0.0410414611535609
0.019499999999999997,0.25,9.0E-4,2.0E-4,0.0025650913220959864
0.019499999999999997,0.25,9.0E-4,3.0000000000000003E-4,5.066847055992913E-4
0.019499999999999997,0.25,9.0E-4,4.0E-4,1.6031820763099915E-4
0.019499999999999997,0.25,9.0E-4,5.0E-4,6.566633784566261E-5
0.019499999999999997,0.25,0.001,1.0E-4,0.035041737037323786
0.019499999999999997,0.25,0.001,2.0E-4,0.0021901085648364364
0.019499999999999997,0.25,0.001,3.0000000000000003E-4,4.3261403749779393E-4
0.019499999999999997,0.25,0.001,4.0E-4,1.368817853020705E-4
0.019499999999999997,0.25,0.001,5.0E-4,5.6066779259727975E-5
0.019499999999999997,0.25,0.0011,1.0E-4,0.030182575468232792
0.019499999999999997,0.25,0.0011,2.0E-4,0.001886410966764484
0.019499999999999997,0.25,0.0011,3.0000000000000003E-4,3.7262438849662956E-4
0.019499999999999997,0.25,0.0011,4.0E-4,1.1790068542294917E-4
0.019499999999999997,0.25,0.0011,5.0E-4,4.829212074917231E-5
0.019499999999999997,0.25,0.0012000000000000001,1.0E-4,0.02610607381403346
0.019499999999999997,0.25,0.0012000000000000001,2.0E-4,0.0016316296133771857
0.019499999999999997,0.25,0.0012000000000000001,3.0000000000000003E-4,3.2229720758062335E-4
0.019499999999999997,0.25,0.0012000000000000001,4.0E-4,1.0197685083606764E-4
0.019499999999999997,0.25,0.0012000000000000001,5.0E-4,4.176971810245312E-5
0.019499999999999997,0.25,0.0013,1.0E-4,0.022502599900712548
0.019499999999999997,0.25,0.0013,2.0E-4,0.001406412493793866
0.019499999999999997,0.25,0.0013,3.0000000000000003E-4,2.778098753174447E-4
0.019499999999999997,0.25,0.0013,4.0E-4,8.79007808618782E-5
0.019499999999999997,0.25,0.0013,5.0E-4,3.600415984102006E-5
0.019499999999999997,0.25,0.0014000000000000002,1.0E-4,0.01789227657768035
0.019499999999999997,0.25,0.0014000000000000002,2.0E-4,0.0011182672861050629
0.019499999999999997,0.25,0.0014000000000000002,3.0000000000000003E-4,2.2089230342822836E-4
0.019499999999999997,0.25,0.0014000000000000002,4.0E-4,6.989170538162987E-5
0.019499999999999997,0.25,0.0014000000000000002,5.0E-4,2.862764252429804E-5
0.019499999999999997,0.25,0.0015,1.0E-4,0.015611483183705737
0.019499999999999997,0.25,0.0015,2.0E-4,9.757176989810382E-4
0.019499999999999997,0.25,0.0015,3.0000000000000003E-4,1.9273436029254706E-4
0.019499999999999997,0.25,0.0015,4.0E-4,6.098235618643144E-5
0.019499999999999997,0.25,0.0015,5.0E-4,2.497837309391207E-5
0.019499999999999997,0.5,5.0E-4,1.0E-4,0.28997922954425454
0.019499999999999997,0.5,5.0E-4,2.0E-4,0.01812370184652069
0.019499999999999997,0.5,5.0E-4,3.0000000000000003E-4,0.0035799904882013616
0.019499999999999997,0.5,5.0E-4,4.0E-4,0.0011327313654072443
0.019499999999999997,0.5,5.0E-4,5.0E-4,4.63966767270809E-4
0.019499999999999997,0.5,6.000000000000001E-4,1.0E-4,0.2507127662738342
0.019499999999999997,0.5,6.000000000000001E-4,2.0E-4,0.015669547892134098
0.019499999999999997,0.5,6.000000000000001E-4,3.0000000000000003E-4,0.00309521933671327
0.019499999999999997,0.5,6.000000000000001E-4,4.0E-4,9.793467432572497E-4
0.019499999999999997,0.5,6.000000000000001E-4,5.0E-4,4.011404260386064E-4
0.019499999999999997,0.5,7.0E-4,1.0E-4,0.21625753471060957
0.019499999999999997,0.5,7.0E-4,2.0E-4,0.013516095919413301
0.019499999999999997,0.5,7.0E-4,3.0000000000000003E-4,0.002669846107542904
0.019499999999999997,0.5,7.0E-4,4.0E-4,8.447559949633531E-4
0.019499999999999997,0.5,7.0E-4,5.0E-4,3.4601205553699805E-4
0.019499999999999997,0.5,8.0E-4,1.0E-4,0.18563162913234313
0.019499999999999997,0.5,8.0E-4,2.0E-4,0.011601976820771446
0.019499999999999997,0.5,8.0E-4,3.0000000000000003E-4,0.00229174850780705
0.019499999999999997,0.5,8.0E-4,4.0E-4,7.251235512984126E-4
0.019499999999999997,0.5,8.0E-4,5.0E-4,2.970106066117692E-4
0.019499999999999997,0.5,9.0E-4,1.0E-4,0.16416584461415373
0.019499999999999997,0.5,9.0E-4,2.0E-4,0.010260365288383946
0.019499999999999997,0.5,9.0E-4,3.0000000000000003E-4,0.0020267388223971653
0.019499999999999997,0.5,9.0E-4,4.0E-4,6.412728305244233E-4
0.019499999999999997,0.5,9.0E-4,5.0E-4,2.626653513826658E-4
0.019499999999999997,0.5,0.001,1.0E-4,0.14016694814927608
0.019499999999999997,0.5,0.001,2.0E-4,0.008760434259330947
0.019499999999999997,0.5,0.001,3.0000000000000003E-4,0.0017304561499911757
0.019499999999999997,0.5,0.001,4.0E-4,5.475271412091531E-4
0.019499999999999997,0.5,0.001,5.0E-4,2.2426711703926784E-4
0.019499999999999997,0.5,0.0011,1.0E-4,0.12073030187310635
0.019499999999999997,0.5,0.0011,2.0E-4,0.007545643867057936
0.019499999999999997,0.5,0.0011,3.0000000000000003E-4,0.0014904975539865183
0.019499999999999997,0.5,0.0011,4.0E-4,4.71602741691121E-4
0.019499999999999997,0.5,0.0011,5.0E-4,1.9316848299667387E-4
0.019499999999999997,0.5,0.0012000000000000001,1.0E-4,0.1044242952561309
0.019499999999999997,0.5,0.0012000000000000001,2.0E-4,0.0065265184535082755
0.019499999999999997,0.5,0.0012000000000000001,3.0000000000000003E-4,0.0012891888303229204
0.019499999999999997,0.5,0.0012000000000000001,4.0E-4,4.079074033442706E-4
0.019499999999999997,0.5,0.0012000000000000001,5.0E-4,1.6707887240978377E-4
0.019499999999999997,0.5,0.0013,1.0E-4,0.09001039960256328
0.019499999999999997,0.5,0.0013,2.0E-4,0.005625649975177584
0.019499999999999997,0.5,0.0013,3.0000000000000003E-4,0.0011112395012697787
0.019499999999999997,0.5,0.0013,4.0E-4,3.5160312344864456E-4
0.019499999999999997,0.5,0.0013,5.0E-4,1.4401663936405623E-4
0.019499999999999997,0.5,0.0014000000000000002,1.0E-4,0.07156910631110565
0.019499999999999997,0.5,0.0014000000000000002,2.0E-4,0.0044730691444202515
0.019499999999999997,0.5,0.0014000000000000002,3.0000000000000003E-4,8.835692137174841E-4
0.019499999999999997,0.5,0.0014000000000000002,4.0E-4,2.7956682152623243E-4
0.019499999999999997,0.5,0.0014000000000000002,5.0E-4,1.1451057009718954E-4
0.019499999999999997,0.5,0.0015,1.0E-4,0.06244593273478644
0.019499999999999997,0.5,0.0015,2.0E-4,0.0039028707959313557
0.019499999999999997,0.5,0.0015,3.0000000000000003E-4,7.709374411722736E-4
0.019499999999999997,0.5,0.0015,4.0E-4,2.4392942474593064E-4
0.019499999999999997,0.5,0.0015,5.0E-4,9.991349237566523E-5
0.019499999999999997,0.75,5.0E-4,1.0E-4,0.652453266474714
0.019499999999999997,0.75,5.0E-4,2.0E-4,0.04077832915466806
0.019499999999999997,0.75,5.0E-4,3.0000000000000003E-4,0.00805497859845373
0.019499999999999997,0.75,5.0E-4,4.0E-4,0.0025486455721667536
0.019499999999999997,0.75,5.0E-4,5.0E-4,0.001043925226359625
0.019499999999999997,0.75,6.000000000000001E-4,1.0E-4,0.5641037241167037
0.019499999999999997,0.75,6.000000000000001E-4,2.0E-4,0.03525648275729412
0.019499999999999997,0.75,6.000000000000001E-4,3.0000000000000003E-4,0.006964243507606993
0.019499999999999997,0.75,6.000000000000001E-4,4.0E-4,0.002203530172330999
0.019499999999999997,0.75,6.000000000000001E-4,5.0E-4,9.025659585869367E-4
0.019499999999999997,0.75,7.0E-4,1.0E-4,0.48657945309892564
0.019499999999999997,0.75,7.0E-4,2.0E-4,0.030411215818728812
0.019499999999999997,0.75,7.0E-4,3.0000000000000003E-4,0.006007153741970774
0.019499999999999997,0.75,7.0E-4,4.0E-4,0.0019007009886676473
0.019499999999999997,0.75,7.0E-4,5.0E-4,7.785271249595249E-4
0.019499999999999997,0.75,8.0E-4,1.0E-4,0.4176711655474664
0.019499999999999997,0.75,8.0E-4,2.0E-4,0.0261044478467165
0.019499999999999997,0.75,8.0E-4,3.0000000000000003E-4,0.005156434142562441
0.019499999999999997,0.75,8.0E-4,4.0E-4,0.0016315279904202706
0.019499999999999997,0.75,8.0E-4,5.0E-4,6.682738648760022E-4
0.019499999999999997,0.75,9.0E-4,1.0E-4,0.369373150382079
0.019499999999999997,0.75,9.0E-4,2.0E-4,0.023085821898865398
0.019499999999999997,0.75,9.0E-4,3.0000000000000003E-4,0.0045601623503933285
0.019499999999999997,0.75,9.0E-4,4.0E-4,0.001442863868680003
